station_code,station_name,lat,lon,state,zone
BBC,Bhachhbar,25.73181,71.044404,Rajasthan,NWR
BBD,BABLAD,17.337569,76.779259,,
BBDA,BARBENDA (RNC DIVISION),23.420983,86.110242,,
BBDB,BENOY BADAL DINESH GARDENS,22.577047,88.346858,,
BBDE,BABARPUR,29.449652,76.966178,,
BBE,BAGHI BARDIHA,24.953077,85.623332,Bihar,ECR
BBGN,Barua Bamungaon,26.662157,93.944693,Assam,NFR
BBHL,Bela Bela,26.137192,81.24876,,
BBHT,Barabar Halt,25.05586,84.974368,Bihar,?
BBJ,Babaganj,27.96429,81.568611,Uttar Pradesh,NER
BBK,BARABANKI JN,26.935335,81.18104,,
BBKR,BABA BAKALARAYA,31.541835,75.238827,,
BBL,BALRAI,26.920502,78.82371,,
BBLA,Bhyabla Halt,22.65426,88.854932,West Bengal,ER
BBLK,B L DASPURI,27.316999,79.363519,Uttar Pradesh,NCR
BBM,BARABHUM,23.091286,86.211237,,
BBMN,BARI BRAHMAN,32.63896,74.916171,Jammu and Kashmir,NR
BBN,Barbil,22.104577,85.369058,Odisha,SER
BBO,BABUGARH,28.747393,77.855523,,
BBPM,BALABHADRAPURAM,16.965801,82.000376,,
BBPR,BABUPUR,27.349971,81.070314,,
BBQ,BASIN BRIDGE JN,13.102361,80.271221,,
BBR,BAGH BAZAR,22.605126,88.365246,,
BBRA,Bbra,16.549141,81.53283,,
BBRM,BABA BHAGWAN RAM HALT,25.315888,83.038406,,
BBS,BHUBANESWAR,20.265388,85.842595,,
BBSL,BABA SODHAL NAGAR,31.35302,75.564868,,
BBSN,BHUBANESWAR NEW,20.382175,85.835187,,
BBT,Birati,22.66472,88.427613,West Bengal,ER
BBTR,BARBATPUR,22.197033,77.920758,,
BBU,BHABUA ROAD,25.173007,83.618913,,
BBV,BABHULGOAN,17.778326,75.383427,Maharashtra,CR
BBW,BODARWAR,26.878,83.638191,Uttar Pradesh,NER
BBY,BHADROLI,26.30595,78.181356,Madhya Pradesh,NCR
BC,BAREILLY CITY,28.355656,79.403718,,
BCA,BACHWARA JN,25.581258,85.900142,,
BCB,Bhowra Junction,23.67077,86.417009,Jharkhand,SER
BCD,BANSDIH ROAD,25.811583,84.215238,,
BCGM,BAINCHIGRAM,23.10588,88.216298,,
BCH,BERCHHA,23.282481,76.334193,,
BCHL,Bacheli,18.703461,81.238534,Chhattisgarh,ECoR
BCHN,Bochasan Junction,22.402073,72.847673,Gujarat,WR
BCJ,BAGAHABISHUNPUR,24.811468,84.204658,,
BCK,BALICHAK,22.358186,87.553354,,
BCN,BACHHRAWAN,26.477321,81.105456,,
BCOB,BHACHAU BG,23.301391,70.344972,,
BCP,BICHPURI,27.176397,77.91435,,
BCPR,BACHHARPUR HALT,26.494629,85.662529,,
BCQ,BARACHAK,23.706726,86.928133,,
BCRD,Barchi Road,21.951502,78.311632,Madhya Pradesh,CR
BCT,Mumbai Central,18.970667,72.819383,Maharashtra,WR
BCU,BHUCHCHU,30.209882,75.095186,Punjab,NR
BCY,VARANASI CITY,25.334118,83.014114,Uttar Pradesh,NER
BCYN,BUDHDEVCHAK Y NAGAR,25.496827,85.331308,,
BD,BADNERA JN,20.856793,77.73232,,
BDA,VADODARA C CABIN,22.318357,73.17783,,
BDAG,BONIDANGA,24.823452,87.810526,,
BDBA,Badabandha Road,20.276721,86.519951,Orissa,ECoR
BDBG,Badhai Balamgarh Halt,30.459894,74.460168,Punjab,NR
BDBP,BASUDEBPUR,24.635527,87.982535,Bihar,ER
BDBS,BINDUBASINI HAL,24.792848,87.859263,,
BDC,BANDEL JN,22.923656,88.379362,,
BDCR,Bhadrachalam Road,17.550365,80.616024,Andhra Pradesh,SCR
BDDR,BADODAR,21.361073,70.295846,Gujarat,WR
BDE,Bodeli,22.270191,73.71658,Gujarat,WR
BDGP,BADANAGUPPE,11.990316,76.861228,Karnataka,SWR
BDH,BHEDIA,23.586642,87.711813,,
BDHA,BADHADA,21.2703,71.337414,Gujarat,WR
BDHL,Badhal,27.252059,75.451645,Rajasthan,NWR
BDHN,Bodhan,18.645933,77.888166,Andhra Pradesh,SCR
BDHP,BHUDPUR,29.218094,77.291168,Uttar Pradesh,NR
BDHT,Bardi Halt,21.621177,78.822411,Madhya Pradesh,SECR
BDHY,BUDHI,32.440429,75.432931,Jammu and Kashmir,NR
BDI,BHADLI,21.023663,75.672912,,
BDIN,BHADAIYAN,26.171113,82.169148,,
BDJ,VADAKARA,11.593321,75.586941,Kerala,SR
BDJR,BHADORA JAGIR,24.786919,77.411883,,
BDK,BEDAG,16.823512,74.756723,,
BDKN,BANDHUA KALAN,26.271965,81.995392,,
BDKT,Badakhandita,20.365449,86.083836,Orissa,ECoR
BDL,VINDHYACHAL,25.160772,82.502021,,
BDLC,BONIDANGA LINK CABIN,24.822167,87.798331,,
BDM,BADAMI,15.958918,75.6767,Karnataka,SWR
BDMA,Budhma,25.902768,86.857009,Bihar,ECR
BDME,Baidyanathdham Deoghar,24.489262,86.69207,Jharkhand,ER
BDMJ,BHODWAL MAJRI,29.185209,77.008236,,
BDN,BHADAN,26.979392,78.737495,,
BDNP,BIDANPUR,25.585017,81.442017,,
BDPA,Badalpur Ph,21.710487,87.616227,West Bengal,?
BDPG,BADA PADAGAON,20.570588,85.873828,,
BDPK,BURHAPANKA,20.853157,85.255823,,
BDPL,BANDARUPALLE,16.365527,80.3628,,
BDQ,BUDORA,23.778557,86.235448,,
BDRL,BYADARAHALLI,12.501953,76.752083,Karnataka,SWR
BDSW,Budhsinghwala,29.831708,74.222661,Rajasthan,NWR
BDT,BORDUBI ROAD,27.399181,95.314595,Assam,NFR
BDTS,MUMBAI BANDRA TERMINUS,19.061911,72.840535,Maharashtra,WR
BDU,BADNAPUR,19.873979,75.722483,Maharashtra,SCR
BDUA,BASUDEOPUR CHANDAIL HALT,25.648738,85.542692,,
BDV,BADANAVALU,12.075566,76.749044,Karnataka,SWR
BDVL,BUDVEL,17.309377,78.424518,,
BDVR,Bodavara,18.175095,83.112494,,
BDVT,Bhadravati,13.842429,75.702832,Karnataka,SWR
BDW,BANDANWARA,26.125301,74.691379,Rajasthan,NWR
BDWA,BADHWA BARA,23.293933,81.286368,,
BDWD,BODWAD,20.903583,76.017046,,
BDWL,BIRADHWAL,29.174117,73.896516,Rajasthan,NWR
BDWS,BADARWAS,24.98334,77.561828,Madhya Pradesh,WCR
BDXT,BASAI DHANKOT,28.464735,76.983187,Haryana,NR
BDXX,Bade Arapur,19.011494,81.837917,Chhattisgarh,ECoR
BDY,BUDDIREDDIPPATI,12.044659,78.312752,,
BDYK,BINDAYAKA,26.924224,75.659572,,
BDYP,Bidyadharpur,22.425122,88.452872,West Bengal,ER
BDYR,Bidyadabri,26.271855,89.767506,,
BDZ,Badkulla,23.304666,88.526557,West Bengal,ER
BE,BAREILLY,28.337154,79.410844,,
BEA,BIHIYA,25.558893,84.448984,,
BEAS,BEAS,31.519374,75.290808,,
BEB,Beldanga,23.932059,88.242968,West Bengal,ER
BEC,BERACH JN CABIN,24.896442,74.615232,,
BECN,Bikaner East,27.972495,73.368894,,
BED,Baseri,26.746992,77.543015,Uttar Pradesh,NCR
BEDM,Bedham,27.453929,77.209461,Rajasthan,NCR
BEE,Bebejia,26.310185,92.640956,Assam,NFR
BEF,BHUPDEOPUR,21.975035,83.259981,,
BEG,BEHTAGOKUL,27.530434,80.054854,,
BEH,BAGDIHI,21.951046,84.18631,,
BEHJ,Behj,27.481951,77.396587,,
BEHR,BEOHARI,24.000269,81.379715,Madhya Pradesh,WCR
BEHS,Bihar Sharif,25.206116,85.539075,Bihar,ECR
BEHT,BIHAT HALT,25.44977,86.033456,,
BEI,Shimoga Bidare,13.902536,75.647681,,
BEJ,Beniganj,27.299916,80.440599,Uttar Pradesh,NR
BEK,BUNDKI,29.522577,78.393285,,
BELA,Bela,24.97843,84.981353,Bihar,ECR
BELD,BELKHERA,22.981891,79.299879,Madhya Pradesh,WCR
BELT,Bela Halt,25.038257,86.998259,,
BEM,Budaun,28.027492,79.136024,Uttar Pradesh,NER
BEML,BEML Nagar,12.978641,78.241978,Karnataka,SWR
BENL,BENL,16.384407,75.882249,Karnataka,SWR
BEO,BIROHE,25.173789,82.449749,,
BEP,BHEERPUR,25.265024,81.98924,,
BEQ,BELUR,22.635912,88.339501,,
BER,BEAWAR,26.108908,74.314971,Rajasthan,NWR
BERO,BERO,23.548271,86.726609,West Bengal,SER
BET,BARETH,23.914947,77.99968,,
BETI,Bhetasi,22.421624,73.032237,,WR
BEU,Bisheshwarganj,27.341282,81.833817,Uttar Pradesh,NER
BEW,BETAVAD,21.149244,74.886199,,
BEY,B CEMENT NAGAR,15.486322,78.195412,,
BFD,BORHAT,27.164263,95.277512,Assam,NFR
BFE,BAHAWAL BASI,30.147265,74.279311,Punjab,NR
BFF,Barabhati,20.862984,80.060841,,
BFG,Bagthar,26.796232,77.522189,Uttar Pradesh,NCR
BFJ,Bhoras Budrukh,20.538301,75.014292,Maharashtra,CR
BFM,BHALUI,25.073216,86.172875,,
BFN,Bugana,29.258822,75.827815,Haryana,NR
BFP,BILOCHPURA AGRA,27.202619,77.987169,,
BFPA,Bhopatpur,28.375464,79.805138,Uttar Pradesh,NER
BFQ,BENDI,23.763612,84.416974,,
BFR,BEKAL FORT,12.385524,75.042786,Kerala,SR
BFT,Bhabta,23.986968,88.241584,West Bengal,ER
BFV,BAHELIA BUZURG,28.046924,80.512537,Uttar Pradesh,NER
BFW,BYATRAYANHALLI,13.00204,77.988508,,
BFX,BAGHI GHAUSPUR,25.051952,85.684033,Bihar,ECR
BFY,BHESANA,25.82438,73.71809,Rajasthan,NWR
BFZ,BHANDARTIKURI,23.433192,88.329817,West Bengal,ER
BG,BHONGIR,17.524696,78.89847,,
BGA,BAGALIA,23.446936,86.519046,West Bengal,SER
BGAE,BALAGARH,23.121545,88.452552,West Bengal,ER
BGAN,Bangain,27.238993,81.905924,Uttar Pradesh,NER
BGAR,BANGARI,26.538089,84.921285,,
BGB,Budge Budge,22.493102,88.194692,West Bengal,ER
BGBR,BAGBAHRA,21.046295,82.384149,,
BGD,Bara Gudah,29.697657,75.001641,Haryana,NWR
BGDA,Bogada,20.278714,86.588172,Orissa,?
BGDI,Bagadia Ph,20.279033,86.586249,,
BGDS,BHAGWANPUR DESU,25.82701,85.846025,,
BGF,BAGILA,23.160146,88.122004,,
BGG,BANTA RAGHUNATHGARH,25.601807,73.527382,Rajasthan,NWR
BGH,BAGHAULI,27.228081,80.296314,,
BGHI,BAGAHAI ROAD,24.555903,81.018663,Madhya Pradesh,WCR
BGHU,Borraguhallu,18.275624,83.040289,Andhra Pradesh,ECoR
BGJT,Bagha Jatin,22.482615,88.387421,West Bengal,ER
BGK,BAGALKOT,16.178793,75.700238,Karnataka,SWR
BGKA,BANGURKELA,22.350568,84.95527,,
BGKT,BHAGAT KI KOTHI,26.248497,73.013337,Rajasthan,NWR
BGL,Bagula,23.335465,88.646404,West Bengal,ER
BGLI,Bargolai,27.287486,95.703548,Assam,NFR
BGM,BELGAUM,15.849243,74.509564,Karnataka,SWR
BGMR,BAGUMRA,21.149694,72.996091,,
BGMU,Bangarmau,26.891816,80.22206,Uttar Pradesh,NR
BGN,BORGAON,20.729059,77.17965,,
BGNA,Balgona,23.45805,87.950456,West Bengal,ER
BGO,BOGRI ROAD,22.881747,87.325732,West Bengal,SER
BGP,BHAGALPUR,25.241909,86.976792,,
BGPA,Bageshapura,13.143803,76.229355,Karnataka,SWR
BGPL,Baghuapal,21.042219,86.013166,Orissa,ECoR
BGPR,BHAGWANPURA,25.419012,73.363312,Rajasthan,NWR
BGQ,BHONGAON,27.259042,79.165723,Uttar Pradesh,NCR
BGRA,BAGHNAPARA,23.242082,88.329724,West Bengal,ER
BGRD,Beliaghata Road,22.674548,88.607005,West Bengal,ER
BGRM,Biggabas Ramsara,28.047692,74.201547,Rajasthan,NWR
BGRR,BAGARPUR HALT,29.079066,78.278043,,
BGS,BEGU SARAI,25.425296,86.134476,Bihar,ECR
BGSF,BISUGIRSHARIF,18.348122,79.483604,,
BGTA,BAGRA TAWA,22.630711,77.993707,Madhya Pradesh,WCR
BGU,BAIRGANIA,26.738282,85.273334,Bihar,ECR
BGUA,BAIGUDA,18.827044,82.965787,,
BGV,Balegundi,14.150947,75.118565,,
BGVN,BHIGWAN,18.317256,74.775042,,
BGW,BEGDEWADI,18.701176,73.709039,,
BGWD,BAGEWADI,16.307771,74.7536,Karnataka,SWR
BGWI,BEGDAEWADI,18.700263,73.708437,,
BGX,BAGRI SAJJANPUR,25.916759,73.821842,Rajasthan,NWR
BGY,Bangriposi,22.130678,86.501362,,
BGZ,BAHADURGARH,28.700863,76.930886,Haryana,NR
BH,BHARUCH JN,21.706907,72.997689,,
BHA,BHANDAI,27.069064,77.966807,,
BHAD,BARHAPUR HALT,25.427352,85.860243,,
BHAL,BHATIEL,22.477066,72.834624,,
BHAN,Bhoyani,23.358779,72.234682,Gujarat,WR
BHAS,BHOJRAS,25.788217,74.63428,,
BHAT,Bhatpura,26.327284,77.674711,Madhya Pradesh,NCR
BHAW,BLOCK HUT A (BHA),26.802226,80.980595,,
BHB,BADLA GHAT,25.553763,86.587144,Bihar,ECR
BHBK,BODHADI BUJRUG,19.496276,78.195249,Maharashtra,SCR
BHBR,Bathua Bazar,26.49683,84.232179,Uttar Pradesh,NER
BHBT,BLOCK HUT BASANTPUR,32.559965,75.059067,,
BHBV,BLOCK HUT B,25.274869,83.102203,,
BHC,BHADRAKH,21.091746,86.516231,,
BHCH,BLOCK CABIN CHAKKI BANK,32.241975,75.651062,,
BHCL,BAHORA CHANDIL,25.364918,83.489726,,
BHD,BADLI,28.7468,77.137743,,
BHDH,BAHADURPUR HALT,27.952255,79.782543,,
BHDR,Bhadri,25.676658,81.567755,Uttar Pradesh,NR
BHET,BHESTAN,21.127883,72.861313,Gujarat,WR
BHG,Bhaton Ki Gali,27.105646,75.712919,Rajasthan,NWR
BHGH,Bhairgachhi,23.274779,88.634016,West Bengal,ER
BHGJ,Bihariganj,25.732599,86.992655,Bihar,ECR
BHGN,BHILGAON,26.354394,93.926117,Assam,NFR
BHGP,Bhagirathpur,27.326628,83.38771,Uttar Pradesh,NER
BHHZ,BEHTA HAZIPUR HALT,28.71973,77.304041,Uttar Pradesh,NR
BHI,BAHERI,28.777391,79.500322,Uttar Pradesh,NER
BHJ,Barhaj Bazar,26.283912,83.731497,Uttar Pradesh,NER
BHJA,Bheja,18.472649,82.685464,Orissa,ECoR
BHK,BADHARI KALAN,27.799053,78.734589,,
BHKA,Bahira Kalibari,22.685772,88.563588,West Bengal,ER
BHKD,BHURKUNDA,23.637564,85.372145,,
BHKH,BAGHOI KUSA,24.839901,84.462433,,
BHKL,BHAKRAULI,28.308471,78.474665,Uttar Pradesh,NR
BHL,BHILWARA,25.343551,74.630773,Rajasthan,NWR
BHLA,BEHULA,23.181967,88.428792,West Bengal,ER
BHLE,Barahat,24.9206,87.010084,Bihar,ER
BHLI,BOHALI,17.588773,75.27417,Maharashtra,CR
BHLK,Bhalki,18.047011,77.228081,Karnataka,SCR
BHLP,BHULANPUR,25.287875,82.957519,Uttar Pradesh,NER
BHM,Bahram,31.197575,75.894193,Punjab,NR
BHMA,Baghmara Halt,25.365524,87.617463,,
BHME,BHANDARIDAH,23.756673,86.055099,,ECR
BHN,BHULI,23.802277,86.394693,,
BHNA,Bhayna,23.312261,88.641659,West Bengal,ER
BHNE,BHONE,21.018946,75.222477,,
BHNP,BISHANPUR HALT,25.614901,87.746117,,
BHNS,Bhansi,18.776902,81.265358,Chhattisgarh,ECoR
BHOI,DHANDARIKALAN BLOCK HUT,30.894741,75.87188,,
BHP,BOLPUR SHANTINIKETAN,23.657804,87.698136,,
BHPA,Bahrupiya Halt,22.22962,88.349067,West Bengal,ER
BHR,BHADRESHWAR,22.82794,88.341535,,
BHRB,Bhairabi,24.19546,92.54106,Mizoram,?
BHRH,Bhuyar Halt,20.712948,79.579542,,
BHRJ,Becharji,23.516602,72.029413,Gujarat,WR
BHRL,BHAROLI JUNCTION,32.271048,75.616373,Punjab,NR
BHS,VIDISHA,23.522289,77.814836,,
BHSA,BHISA HALT,26.576529,85.533501,,
BHT,Bhattu,29.387323,75.34013,Haryana,NWR
BHTA,BHATIYA,22.088154,69.280362,Gujarat,WR
BHTH,Bhairopatti Halt,25.894911,86.907187,,
BHTK,BHANWAR TONK,22.607916,81.897794,,
BHTL,BHATEL,22.164096,69.493629,Gujarat,WR
BHTN,BHITONI,23.142728,79.674011,Madhya Pradesh,WCR
BHTR,BHATPAR RANI,26.310477,84.033101,,
BHTS,BHATASA,27.503757,79.383888,,
BHU,BHANDU MOTIDAU,23.709061,72.389339,Gujarat,WR
BHUA,BHUA,25.945581,79.351085,,
BHUJ,BHUJ,23.266022,69.677828,Gujarat,WR
BHV,Bhoma,22.171372,79.689457,Madhya Pradesh,SECR
BHW,BARHARWA JN,24.857748,87.774493,,
BHWA,BECHHIWARA,23.787792,73.535256,Rajasthan,NWR
BHX,BULLUANA,30.217553,74.78304,Punjab,NR
BHY,BHAYAVADAR,21.847837,70.236145,Gujarat,WR
BHZ,BIHARA,24.962818,92.689054,Assam,NFR
BI,BARI SADRI,24.411465,74.468715,Rajasthan,NWR
BIA,BHILAI,21.202598,81.421724,,
BIB,Birpur,26.155568,77.174223,Rajasthan,NCR
BIC,Bichia,28.18307,81.272081,Uttar Pradesh,NER
BICI,Barkichampi,23.483611,84.709751,,
BID,BIDADI,12.800425,77.390298,Karnataka,SWR
BIDR,Bidar,17.911684,77.513779,Karnataka,SCR
BIE,BHISTENHATTI,15.41363,74.705805,,
BIF,BHAIRONPUR,22.432086,77.420409,Madhya Pradesh,WCR
BIG,BELGAHNA,22.431085,82.032374,,
BIGA,Bigga,28.047453,74.20137,Rajasthan,NWR
BIGH,BAGRIGRAM HALT,25.391339,86.985238,,
BIH,BAIRAGARH,23.273607,77.33622,,
BIJ,Birnagar,23.235875,88.551252,West Bengal,ER
BIJR,BIJOOR,13.822196,74.642054,Karnataka,KR
BIK,BHIRA KHERI,28.334799,80.486132,Uttar Pradesh,NER
BILA,Bheslana,27.065209,75.304187,Rajasthan,NWR
BILD,BILDI,23.225523,74.918539,,
BILK,Bilkha,21.443078,70.600402,Gujarat,WR
BILP,Bhilpur,22.196155,73.323477,Gujarat,WR
BIM,BILIMORA JN,20.763319,72.970474,Gujarat,WR
BIML,Bhimal,24.752431,73.92244,Rajasthan,NWR
BINA,BINA JN,24.170974,78.1832,,
BINR,Brij Nagar,27.439639,77.089708,Rajasthan,NCR
BIO,BORDI,22.866487,74.347099,,
BIP,BAHILPURWA,25.137088,80.998599,Uttar Pradesh,NCR
BIPR,Bheempura,25.129644,72.392249,Rajasthan,NWR
BIQ,BANSI PAHARPUR,26.93277,77.457241,Rajasthan,NCR
BIR,Bir,22.05264,76.547232,Madhya Pradesh,WCR
BIRD,BHIWANDI ROAD,19.268544,73.045654,Maharashtra,CR
BIRL,Biraul,25.937062,86.233733,Bihar,ECR
BIRP,BIRARAJPUR,22.8235,86.064502,,
BIS,BISWA BRIDGE,20.885157,76.339193,,
BISH,Bishengarh,25.448874,72.575216,Rajasthan,NWR
BIV,Bamhani Banjur,22.438916,80.324566,Madhya Pradesh,SECR
BIWK,BISALWAS KALAN,24.500035,74.783084,Rajasthan,WR
BIX,BHIND,26.588905,78.777435,Madhya Pradesh,NCR
BIY,BARDOLI,21.134241,73.105894,,
BIZ,BAIHATA,26.343713,91.684343,,
BJ,BAHJOI,28.4015,78.631506,Uttar Pradesh,NR
BJA,BIJROTHA,24.94694,78.421605,,
BJD,BAREJADI,22.895427,72.677886,,
BJE,Bhojudih Junction,23.642175,86.446999,Jharkhand,SER
BJF,BIJNI,26.497967,90.707827,,
BJG,BAJRANGARH,23.042607,74.694993,,
BJI,BIJAULI,25.376468,78.517746,,
BJIH,BIJULI HALT,26.186676,85.976126,,
BJK,BIJORA,25.145112,76.395699,Rajasthan,WCR
BJKN,Bajekan,29.524298,75.099097,,
BJLP,BARAI JALALPUR,27.449608,80.800122,Uttar Pradesh,NER
BJMA,Burj Mohar,30.185034,74.205888,,
BJMD,Bara Jamda,22.166533,85.412392,Jharkhand,SER
BJMR,BAIJNATH MANDIR,32.052626,76.651529,Himachal Pradesh,NR
BJN,Bejnal,24.983198,73.914959,Rajasthan,NWR
BJNR,BIJAINAGAR,25.931003,74.653059,Rajasthan,NWR
BJO,BIJNOR,29.38563,78.146805,Uttar Pradesh,NR
BJP,BIJAPUR,16.83106,75.740001,Karnataka,SWR
BJPL,BAIJNATH PAPROLA,32.050369,76.632508,Himachal Pradesh,NR
BJPR,Bijaipur Road,26.196877,77.305586,Madhya Pradesh,NCR
BJQ,BAGHORA,24.135877,78.260336,,
BJR,BARRAJPUR,26.685166,80.138678,,
BJRA,BHAJERA,27.100775,76.656874,,
BJRI,BIJURI,23.250339,82.118946,Madhya Pradesh,SECR
BJT,BAJPATTI,26.546976,85.620613,,
BJU,BARAUNI JN,25.461768,85.988748,,
BJUD,BAJUD,21.736131,71.827925,Gujarat,WR
BJV,Bijauria,28.574785,79.655274,Uttar Pradesh,NER
BJW,BAJVA,22.366223,73.143125,,
BJWS,Bojawas,28.312786,76.252868,Haryana,NWR
BJY,Bangalbaree,25.626454,88.229425,West Bengal,NFR
BK,Bakra Road,25.213052,72.487603,Rajasthan,NWR
BKA,BARKHERA,22.917359,77.649646,,
BKAC,BARKAKANA AVOIDING CABIN,23.64052,85.463592,,
BKC,BHIKAMKOR,26.80763,72.787203,Rajasthan,NWR
BKCA,BOKARO STEEL CITY A CABIN,23.649514,86.087726,,
BKD,Bhankoda,23.270811,72.127777,Gujarat,WR
BKDE,BUDHAKHERA,29.378719,76.557193,Haryana,NR
BKDR,BEGUN KUDAR,23.383687,86.012587,,
BKF,Bhikhna Thori,27.333596,84.61057,Bihar,ECR
BKG,BANKA GHAT,25.547008,85.272742,,
BKH,BANKHEDI,22.774882,78.537997,Madhya Pradesh,WCR
BKHR,BAKHRI,25.499841,87.3353,,
BKI,BANDIKUI JN,27.039271,76.566723,,
BKIT,BINKADAKATTI,15.436714,75.595474,,
BKJ,BARKUR,13.477459,74.75968,Karnataka,KR
BKKA,Bhukarka,29.238227,74.751031,Rajasthan,NWR
BKKI,BAKARKUDI,23.095049,85.970936,,
BKKS,BAKAS,26.776082,81.051489,,
BKL,BONA KALU,17.031591,80.261499,Andhra Pradesh,SCR
BKLA,BAKULHA,25.797877,84.543411,,
BKLE,BAKUDI,24.934511,87.774907,,
BKN,BIKANER JN,28.014139,73.316598,,
BKNA,BAKAINA HALT,29.0358,78.274731,,
BKNG,BHAKTI NAGAR,22.282963,70.792278,Gujarat,WR
BKO,BINDKI ROAD,26.116562,80.580557,,
BKP,BAKHTIYARPUR JN,25.45611,85.529564,,
BKPR,BAKASPUR,22.98102,84.95373,,
BKPT,BHAKARAPET,14.409363,78.970073,,
BKRD,BHALUKA ROAD F,25.342572,87.912128,,
BKRH,Brij Kishor Halt,26.31374,84.69461,,
BKRL,BAKROL,22.588103,73.419204,,
BKRO,BOKARO THERMAL,23.78515,85.875578,,ECR
BKS,Balikotia,26.468309,92.570443,Assam,NFR
BKSA,BAKHSHA,25.78236,82.57318,,
BKSC,BOKARO STEEL CITY,23.656551,86.085016,,
BKSL,BIKRAM SHILA,25.300044,87.300218,,
BKSN,BKSC NORTH CABIN,23.671356,86.078541,,
BKT,BAKSHI KA TALAB,26.983452,80.922331,Uttar Pradesh,NER
BKTB,BINDUKURI,26.709022,92.734685,,
BKTH,BAIKUNTH,21.497672,81.780029,,
BKTL,BAKTAL,23.234083,77.038514,,
BKTS,BAKOTHIKHAS,26.87806,80.037767,,
BKTW,Baikunth,21.489691,81.777975,,
BKU,BHIKNUR,18.164491,78.399151,Andhra Pradesh,SCR
BKWA,BAKAYANWALA,30.143292,73.985818,Rajasthan,NR
BL,VALSAD,20.608559,72.933529,Gujarat,WR
BLA,BAJALTA,32.762368,74.953339,Jammu and Kashmir,NR
BLAE,BALARAMBATI,22.806813,88.212168,,
BLAX,BARLAI,22.894163,75.962109,Madhya Pradesh,WR
BLC,BOLDA,19.552032,77.273591,Maharashtra,SCR
BLCA,BLOCK HUT BEAS,32.101414,75.614477,,
BLD,BHILAD,20.275323,72.887446,Gujarat,WR
BLDA,BELDA,22.071444,87.336914,,
BLDI,BHILDI,24.194251,72.008187,Gujarat,WR
BLDK,Balauda Takun,22.877384,75.755456,Madhya Pradesh,WR
BLDL,BALLE-DA-PIR-LA,32.215731,75.932732,Himachal Pradesh,NR
BLF,Balajan,26.09571,89.887371,,
BLG,BILHAR GHAT,26.681307,82.268998,,
BLGA,Belagula,12.385699,76.588703,Karnataka,SWR
BLGR,BALANGIR,20.688591,83.494207,,
BLGT,BALURGHAT,25.232648,88.757636,,
BLH,BELGHARIA,22.6619,88.389455,,
BLHI,Bisalehalli,13.482612,75.966686,,
BLHR,BALAHAPUR HALT,25.120271,86.147815,,
BLK,BELAKOBA,26.591441,88.583312,,
BLKR,BALLEKERE HALT,13.502322,76.023514,Karnataka,SWR
BLL,BANTANAHAL,15.1629,77.275724,Andhra Pradesh,SCR
BLLI,BALLI,15.151726,74.020976,Goa,KR
BLLT,Ballupete,12.969668,75.908903,,
BLM,BALAMU JN,27.167363,80.352497,,
BLME,BHOLLDIH,23.898444,86.116898,,
BLMK,BHALUMASKA,19.328128,83.2943,,
BLMR,Bhalukmara,26.685532,94.143709,Assam,NFR
BLN,BALLYGUNGE JN,22.519832,88.372069,,
BLND,Bolinna Doaba,31.34286,75.656972,Punjab,NR
BLNG,BARLANGA,23.449913,85.833473,,
BLNI,BHALWANI,18.212962,75.199289,,
BLNK,BELANKI,16.848908,74.869336,Maharashtra,CR
BLNR,BIRLANAGAR,26.237555,78.195311,,
BLO,BHULON,24.635909,76.968812,Rajasthan,WCR
BLP,Balrampur,27.415821,82.16067,Uttar Pradesh,NER
BLPE,BALAPALLE,13.817151,79.403557,,
BLPR,Badulipar,26.646825,93.879129,Assam,NFR
BLPU,BILPUR,28.083668,79.625781,,
BLQR,BILASPUR ROAD,28.865601,79.254263,Uttar Pradesh,NER
BLR,BALGANUR,15.592629,75.602519,Karnataka,SWR
BLRD,BALA ROAD,22.80462,71.703754,Gujarat,WR
BLRE,BELSIRI,26.800481,92.514463,,
BLRG,BALASIRING,23.269127,85.281203,,
BLRI,BELARI HALT,25.845989,85.794656,,
BLRR,Belandur Road,12.936565,77.706939,Karnataka,SWR
BLS,BALASORE,21.500521,86.919582,,
BLSA,BOLSA,19.001291,77.702921,Maharashtra,SCR
BLSD,Balsamand,27.581307,74.473873,Rajasthan,NWR
BLSN,BELSONDA,21.155027,82.035625,,
BLSR,Belasar,27.995122,73.653205,,
BLT,BALOTRA JN,25.830071,72.248683,Rajasthan,NWR
BLTR,BELTHARA ROAD,26.121418,83.841719,Uttar Pradesh,NER
BLU,BILHAUR,26.839002,80.060383,,
BLV,Bhelwa,26.994131,84.778361,,
BLW,BALAWALI,29.627434,78.112433,,
BLWD,BOLWAD,16.823851,74.719998,Maharashtra,CR
BLWR,BILESHWAR,22.382129,70.830427,Gujarat,WR
BLX,BOLAI,23.361401,76.486405,,
BLY,BALLY,22.655266,88.340607,,
BLYG,BALLY GHAT,22.652173,88.347431,,
BLYH,BALIHALT,22.652604,88.338608,,
BLZ,BUDHLADA,29.921742,75.549687,Punjab,NR
BM,BODMA,23.897286,86.852624,,
BMA,BAGMAR,21.737129,76.361602,Madhya Pradesh,CR
BMAE,BELMURI,22.932727,88.152331,,
BMB,BAMRA,22.051355,84.291044,,
BMBE,BIMBARI,19.164065,77.631226,Maharashtra,SCR
